Transaction_ID,Date,Department,Category,Type,Description,Amount
2016,2025-07-17,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Jul 2025,3128.0
2017,2025-07-17,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Jul 2025,850.1
2018,2025-07-17,HR,Rent,Expense,Rent - HR - Jul 2025,1200.0
2019,2025-07-17,Sales,Taxes,Expense,Taxes - Sales - Jul 2025,755.99
2020,2025-07-17,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Jul 2025,260.83
2021,2025-07-17,Sales,Other Income,Income,Other Income - Sales - Jul 2025,382.51
2022,2025-07-17,Operations,Salaries,Expense,Salaries - Operations - Jul 2025,7120.41
2023,2025-07-18,Marketing,Rent,Expense,Rent - Marketing - Jul 2025,1200.0
2024,2025-07-18,Marketing,Rent,Expense,Rent - Marketing - Jul 2025,1200.0
2025,2025-07-18,Sales,Professional Services,Expense,Professional Services - Sales - Jul 2025,1296.07
2026,2025-07-18,IT,Travel,Expense,Travel - IT - Jul 2025,1621.81
2027,2025-07-18,Sales,Other Income,Income,Other Income - Sales - Jul 2025,1119.84
2028,2025-07-19,Sales,Service Revenue  ,Income,Service Revenue - Sales - Jul 2025,975.28
2029,2025-07-21,Operations,Rent,Expense,Rent - Operations - Jul 2025,1200.0
2030,2025-07-21,Sales,Other Income,Income,Other Income - Sales - Jul 2025,1323.4
2031,2025-07-21,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Jul 2025,2366.91
2032,2025-07-21,IT,Salaries,Expense,Salaries - IT - Jul 2025,7413.26
2033,2025-07-21,HR,Salaries,Expense,Salaries - HR - Jul 2025,6917.84
2034,2025-07-22,Admin,Salaries,Expense,Salaries - Admin - Jul 2025,2161.63
2035,2025-07-22,HR,Salaries,Expense,Salaries - HR - Jul 2025,2886.35
2036,2025-07-22,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jul 2025,2887.56
2037,2025-07-22,HR,Maintenance,Expense,Maintenance - HR - Jul 2025,750.2
2038,2025-07-22,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jul 2025,5945.66
2039,2025-07-22,SALES,Service Revenue,Income,Service Revenue - Sales - Jul 2025,3940.43
2040,2025-07-22,Sales,Product Sales,Income,Product Sales - Sales - Jul 2025,1741.4
2041,2025-07-23,Operations,Service Revenue,Income,Service Revenue - Operations - Jul 2025,3778.25
2042,2025-07-23,Operations,Travel,Expense,Travel - Operations - Jul 2025,1062.42
2043,2025-07-23,Operations,product sales,Income,Product Sales - Operations - Jul 2025,5879.96
2044,2025-07-23,Operations,Product Sales,Income,Product Sales - Operations - Jul 2025,3128.17
2045,2025-07-24,Sales,Maintenance,Expense,Maintenance - Sales - Jul 2025,1096.06
2046,2025-07-24,Admin,Taxes,Expense,Taxes - Admin - Jul 2025,3340.12
2047,2025-07-24,Operations,Service Revenue,Income,Service Revenue - Operations - Jul 2025,1556.06
2048,2025-07-24,Sales,Product Sales,Income,Product Sales - Sales - Jul 2025,3874.22
2049,2025-07-25,IT,Taxes,Expense,,2328.24
2050,2025-07-25,IT,Taxes,Expense,Taxes - IT - Jul 2025,1815.68
2051,2025-07-25,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jul 2025,1755.04
2052,2025-07-25,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Jul 2025,2579.77
2053,2025-07-25,Admin,Rent,Expense,Rent - Admin - Jul 2025,1200.0
2054,2025-07-25,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Jul 2025,1100.28
2055,2025-07-28,Operations,Other Income,Income,Other Income - Operations - Jul 2025,472.28
2056,2025-07-29,Admin,Taxes,Expense,Taxes - Admin - Jul 2025,3281.1
2057,2025-07-29,HR,Salaries,Expense,Salaries - HR - Jul 2025,3845.02
2058,2025-07-29,Sales,Other Income,Income,Other Income - Sales - Jul 2025,134.48
2059,2025-07-29,Marketing,Office Supplies,Expense,Office Supplies - Marketing - Jul 2025,169.35
2060,2025-07-29,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Jul 2025,3685.72
2061,2025-07-29,Sales,Service Revenue,Income,Service Revenue - Sales - Jul 2025,387.21
2062,2025-07-29,Operations,Office Supplies,Expense,Office Supplies - Operations - Jul 2025,200.37
2063,2025-07-29,Sales,Service Revenue,Income,Service Revenue - Sales - Jul 2025,529.89
2064,2025-07-30,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jul 2025,847.29
2065,2025-07-30,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Jul 2025,295.37
2066,2025-07-30,Operations,Other Income  ,Income,Other Income - Operations - Jul 2025,1039.1
2067,2025-07-30,Sales,Other Income,Income,Other Income - Sales - Jul 2025,1120.9
2068,2025-07-31,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Jul 2025,2847.1
2069,2025-07-31,Sales,Utilities,Expense,Utilities - Sales - Jul 2025,472.53
2070,2025-08-01,Operations,Service Revenue,Income,Service Revenue - Operations - Aug 2025,4385.16
2071,2025-08-01,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Aug 2025,2736.11
2072,2025-08-01,IT,Utilities,Expense,Utilities - IT - Aug 2025,569.26
2073,2025-08-01,Marketing,Taxes,Expense,Taxes - Marketing - Aug 2025,1408.57
2074,2025-08-01,Operations,Professional Services,Expense,Professional Services - Operations - Aug 2025,1401.94
2075,2025-08-01,Sales,Office Supplies,Expense,Office Supplies - Sales - Aug 2025,360.7
2076,2025-08-01,Sales,Other Income,Income,Other Income - Sales - Aug 2025,250.89
2077,2025-08-02,Marketing,Salaries,Expense,Salaries - Marketing - Aug 2025,8435.07
2078,2025-08-02,Operations,Office Supplies,Expense,Office Supplies - Operations - Aug 2025,76.93
2079,2025-08-02,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Aug 2025,529.31
2080,2025-08-02,IT,Professional Services,Expense,Professional Services - IT - Aug 2025,1147.85
2081,2025-08-02,Sales,Other Income,Income,Other Income - Sales - Aug 2025,517.58
2082,2025-08-02,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,2743.23
2083,2025-08-03,Sales,Product Sales,Income,Product Sales - Sales - Aug 2025,1961.03
2084,2025-08-03,Operations,Consulting Fees,Income,Consulting Fees - Operations - Aug 2025,2707.86
2085,2025-08-03,Operations,Other Income,Income,Other Income - Operations - Aug 2025,215.91
2086,2025-08-03,Operations,Service Revenue,Income,Service Revenue - Operations - Aug 2025,3402.56
2087,2025-08-03,Marketing,Salaries,Expense,Salaries - Marketing - Aug 2025,2091.85
2088,2025-08-04,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Aug 2025,624.18
2089,2025-08-04,Admin,Professional Services,Expense,Professional Services - Admin - Aug 2025,1318.67
2090,2025-08-04,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Aug 2025,87.15
2091,2025-08-04,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Aug 2025,2835.54
2092,2025-08-04,Sales,Product Sales,Income,Product Sales - Sales - Aug 2025,2302.42
2093,2025-08-05,Sales,service revenue,Income,Service Revenue - Sales - Aug 2025,1369.54
2094,2025-08-05,Sales,Consulting Fees,Income,Consulting Fees - Sales - Aug 2025,2713.96
2095,2025-08-05,HR,Travel,Expense,Travel - HR - Aug 2025,452.87
2096,2025-08-05,Sales,other income,Income,Other Income - Sales - Aug 2025,432.74
2097,2025-08-05,IT,Professional Services,Expense,Professional Services - IT - Aug 2025,806.51
2098,2025-08-06,Sales,Product Sales,Income,Product Sales - Sales - Aug 2025,6712.12
2099,2025-08-06,Sales,Taxes,Expense,Taxes - Sales - Aug 2025,2337.88
2100,2025-08-06,Marketing,Maintenance,Expense,Maintenance - Marketing - Aug 2025,641.39
2101,2025-08-07,Marketing,Office Supplies,Expense,Office Supplies - Marketing - Aug 2025,300.86
2102,2025-08-07,Sales,Other Income,Income,Other Income - Sales - Aug 2025,1260.13
2103,2025-08-07,Sales,consulting fees,Income,Consulting Fees - Sales - Aug 2025,3801.08
2104,2025-08-07,Operations,Office Supplies,Expense,Office Supplies - Operations - Aug 2025,222.03
2105,2025-08-07,Admin,Taxes,Expense,Taxes - Admin - Aug 2025,1116.83
2106,2025-08-08,Operations,Travel,Expense,Travel - Operations - Aug 2025,599.41
2107,2025-08-08,Sales,Product Sales,Income,Product Sales - Sales - Aug 2025,2420.8
2108,2025-08-08,Operations,Other Income,Income,Other Income - Operations - Aug 2025,1034.35
2109,2025-08-08,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,578.58
2110,2025-08-08,Operations,Product Sales,Income,Product Sales - Operations - Aug 2025,4288.68
2111,2025-08-10,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Aug 2025,3668.48
2112,2025-08-11,Sales,Office Supplies,Expense,Office Supplies - Sales - Aug 2025,249.25
2113,2025-08-11,Operations,Salaries,Expense,Salaries - Operations - Aug 2025,6126.1
2114,2025-08-11,Operations,Consulting Fees,Income,Consulting Fees - Operations - Aug 2025,3345.88
2115,2025-08-11,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,1102.68
2116,2025-08-11,Sales,Other Income,Income,Other Income - Sales - Aug 2025,621.46
2117,2025-08-11,IT,Travel  ,Expense,Travel - IT - Aug 2025,1394.84
2118,2025-08-11,Sales,Office Supplies,Expense,Office Supplies - Sales - Aug 2025,310.65
2119,2025-08-11,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Aug 2025,40.02
2120,2025-08-11,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Aug 2025,250.02
2121,2025-08-12,Sales,Rent,Expense,Rent - Sales - Aug 2025,1200.0
2122,2025-08-12,Operations,Service Revenue,Income,Service Revenue - Operations - Aug 2025,902.33
2123,2025-08-12,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Aug 2025,723.17
2124,2025-08-12,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Aug 2025,1283.74
2125,2025-08-13,Marketing,Software Subscriptions,Expense,Software Subscriptions - Marketing - Aug 2025,897.93
2126,2025-08-13,Operations,Rent,Expense,Rent - Operations - Aug 2025,1200.0
2127,2025-08-13,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Aug 2025,2250.11
2128,2025-08-13,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Aug 2025,3323.29
2129,2025-08-13,HR,Salaries,Expense,Salaries - HR - Aug 2025,4322.44
2130,2025-08-13,Admin,salaries,Expense,Salaries - Admin - Aug 2025,5632.97
2131,2025-08-13,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Aug 2025,649.98
2132,2025-08-14,Marketing,Professional Services,Expense,Professional Services - Marketing - Aug 2025,882.82
2133,2025-08-14,Sales,Consulting Fees,Income,Consulting Fees - Sales - Aug 2025,1782.43
2134,2025-08-14,Operations,Product Sales,Income,Product Sales - Operations - Aug 2025,6609.34
2135,2025-08-14,Sales,Office Supplies,Expense,Office Supplies - Sales - Aug 2025,125.6
2136,2025-08-14,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,1688.71
2137,2025-08-14,Sales,Taxes,Expense,Taxes - Sales - Aug 2025,4468.83
2138,2025-08-14,Operations,Rent,Expense,Rent - Operations - Aug 2025,1200.0
2139,2025-08-15,Marketing,Taxes,Expense,Taxes - Marketing - Aug 2025,2944.19
2140,2025-08-15,Admin,Utilities,Expense,Utilities - Admin - Aug 2025,526.82
2141,2025-08-15,Admin,Taxes,Expense,Taxes - Admin - Aug 2025,1895.12
2142,2025-08-15,Operations,Professional Services,Expense,Professional Services - Operations - Aug 2025,478.22
2143,2025-08-15,IT,Utilities,Expense,Utilities - IT - Aug 2025,487.4
2144,2025-08-16,Operations,Office Supplies,Expense,Office Supplies - Operations - Aug 2025,290.11
2145,2025-08-17,Sales,Utilities,Expense,Utilities - Sales - Aug 2025,537.32
2146,2025-08-17,IT,Travel,Expense,Travel - IT - Aug 2025,2372.88
2147,2025-08-17,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Aug 2025,336.74
2148,2025-08-18,Operations,Maintenance,Expense,Maintenance - Operations - Aug 2025,83.09
2149,2025-08-18,Marketing,Travel,Expense,Travel - Marketing - Aug 2025,722.48
2150,2025-08-18,HR,Utilities,Expense,Utilities - HR - Aug 2025,323.5
2151,2025-08-18,SALES,Software Subscriptions,Expense,Software Subscriptions - Sales - Aug 2025,735.66
2152,2025-08-19,Sales,Product Sales,Income,,2130.63
2153,2025-08-19,Sales,Taxes,Expense,Taxes - Sales - Aug 2025,1258.73
2154,2025-08-19,HR,Salaries,Expense,Salaries - HR - Aug 2025,5500.44
2155,2025-08-19,Operations,Product Sales  ,Income,Product Sales - Operations - Aug 2025,1713.58
2156,2025-08-19,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Aug 2025,1449.67
2157,2025-08-20,Operations,Taxes,Expense,Taxes - Operations - Aug 2025,2505.77
2158,2025-08-20,Admin,Salaries,Expense,Salaries - Admin - Aug 2025,6163.81
2159,2025-08-20,Admin,Travel,Expense,Travel - Admin - Aug 2025,1852.89
2160,2025-08-20,HR,Maintenance,Expense,Maintenance - HR - Aug 2025,1045.77
2161,2025-08-20,IT,Maintenance,Expense,Maintenance - IT - Aug 2025,896.85
2162,2025-08-20,Sales,Other Income,Income,Other Income - Sales - Aug 2025,1468.1
2163,2025-08-21,Sales,Consulting Fees,Income,Consulting Fees - Sales - Aug 2025,1637.84
2164,2025-08-21,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Aug 2025,2773.82
2165,2025-08-22,MARKETING,Professional Services,Expense,Professional Services - Marketing - Aug 2025,583.47
2166,2025-08-22,Sales,Other Income,Income,Other Income - Sales - Aug 2025,83.85
2167,2025-08-22,Operations,consulting fees,Income,Consulting Fees - Operations - Aug 2025,3897.58
2168,2025-08-22,IT,Utilities,Expense,Utilities - IT - Aug 2025,402.05
2169,2025-08-22,Operations,Travel,Expense,Travel - Operations - Aug 2025,463.86
2170,2025-08-22,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Aug 2025,326.87
2171,2025-08-23,IT,Maintenance,Expense,Maintenance - IT - Aug 2025,253.42
2172,2025-08-24,HR,Salaries,Expense,Salaries - HR - Aug 2025,4599.0
2173,2025-08-25,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Aug 2025,3300.51
2174,2025-08-25,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Aug 2025,502.48
2175,2025-08-25,Admin,Travel,Expense,Travel - Admin - Aug 2025,1738.19
2176,2025-08-25,Sales,Consulting Fees,Income,Consulting Fees - Sales - Aug 2025,4007.62
2177,2025-08-26,ADMIN,Maintenance,Expense,Maintenance - Admin - Aug 2025,797.11
2178,2025-08-26,Sales,other income,Income,Other Income - Sales - Aug 2025,244.98
2179,2025-08-26,Marketing,Office Supplies,Expense,Office Supplies - Marketing - Aug 2025,80.93
2180,2025-08-26,Sales,Professional Services,Expense,Professional Services - Sales - Aug 2025,1532.24
2181,2025-08-27,Operations,Consulting Fees,Income,Consulting Fees - Operations - Aug 2025,2261.99
2182,2025-08-27,Sales,Other Income,Income,Other Income - Sales - Aug 2025,1102.96
2183,2025-08-27,HR,Maintenance  ,Expense,Maintenance - HR - Aug 2025,1103.49
2184,2025-08-27,IT,Maintenance,Expense,Maintenance - IT - Aug 2025,67.37
2185,2025-08-27,Sales,Consulting Fees,Income,Consulting Fees - Sales - Aug 2025,2084.24
2186,2025-08-27,Sales,Other Income,Income,Other Income - Sales - Aug 2025,1278.65
2187,2025-08-28,HR,Utilities,Expense,Utilities - HR - Aug 2025,242.11
2188,2025-08-28,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Aug 2025,1468.56
2189,2025-08-28,Operations,Service Revenue,Income,Service Revenue - Operations - Aug 2025,3935.46
2190,2025-08-28,Admin,software subscriptions,Expense,Software Subscriptions - Admin - Aug 2025,385.67
2191,2025-08-29,Operations,Other Income,Income,Other Income - Operations - Aug 2025,963.58
2192,2025-08-29,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,1581.8
2193,2025-08-29,Marketing,Taxes,Expense,Taxes - Marketing - Aug 2025,2268.25
2194,2025-08-29,Admin,Taxes,Expense,Taxes - Admin - Aug 2025,2586.22
2195,2025-08-29,Operations,Travel,Expense,Travel - Operations - Aug 2025,506.72
2196,2025-08-31,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Aug 2025,3130.36
2197,2025-08-31,Sales,Service Revenue,Income,Service Revenue - Sales - Aug 2025,1386.52
2198,2025-09-01,Sales,Taxes,Expense,Taxes - Sales - Sep 2025,996.1
2199,2025-09-01,Sales,Other Income,Income,Other Income - Sales - Sep 2025,232.62
2200,2025-09-01,Operations,Taxes,Expense,Taxes - Operations - Sep 2025,1839.49
2201,2025-09-01,Sales,Other Income,Income,Other Income - Sales - Sep 2025,97.46
2202,2025-09-01,Sales,Software Subscriptions,Expense,Software Subscriptions - Sales - Sep 2025,74.35
2203,2025-09-02,Sales,Professional Services,Expense,Professional Services - Sales - Sep 2025,1529.49
2204,2025-09-03,Operations,Service Revenue,Income,Service Revenue - Operations - Sep 2025,4993.86
2205,2025-09-03,Operations,Office Supplies,Expense,Office Supplies - Operations - Sep 2025,328.39
2206,2025-09-03,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Sep 2025,484.35
2207,2025-09-03,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,5784.6
2208,2025-09-03,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Sep 2025,518.65
2209,2025-09-03,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Sep 2025,488.07
2210,2025-09-04,Operations,Consulting Fees,Income,Consulting Fees - Operations - Sep 2025,1822.21
2211,2025-09-04,HR,Travel,Expense,Travel - HR - Sep 2025,1256.54
2212,2025-09-04,Operations,Service Revenue,Income,Service Revenue - Operations - Sep 2025,421.85
2213,2025-09-04,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,6506.65
2214,2025-09-04,Operations,Travel,Expense,Travel - Operations - Sep 2025,201.83
2215,2025-09-05,Operations,Product Sales,Income,Product Sales - Operations - Sep 2025,5267.38
2216,2025-09-05,IT,Office Supplies,Expense,Office Supplies - IT - Sep 2025,370.12
2217,2025-09-05,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Sep 2025,697.93
2218,2025-09-06,Admin,Taxes,Expense,Taxes - Admin - Sep 2025,1678.02
2219,2025-09-06,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Sep 2025,3357.43
2220,2025-09-06,Marketing,Professional Services  ,Expense,Professional Services - Marketing - Sep 2025,1211.38
2221,2025-09-06,Operations,Other Income  ,Income,Other Income - Operations - Sep 2025,741.05
2222,2025-09-06,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,2660.54
2223,2025-09-06,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,7782.72
2224,2025-09-07,Operations,Other Income,Income,Other Income - Operations - Sep 2025,1285.59
2225,2025-09-07,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,6244.1
2226,2025-09-07,Operations,Rent,Expense,Rent - Operations - Sep 2025,1200.0
2227,2025-09-08,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Sep 2025,1963.0
2228,2025-09-08,Sales,Other Income  ,Income,Other Income - Sales - Sep 2025,1208.41
2229,2025-09-08,Marketing,Taxes,Expense,Taxes - Marketing - Sep 2025,2784.47
2230,2025-09-09,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,3127.38
2231,2025-09-09,Operations,Salaries,Expense,Salaries - Operations - Sep 2025,8133.45
2232,2025-09-09,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Sep 2025,1805.63
2233,2025-09-10,Sales,Taxes,Expense,Taxes - Sales - Sep 2025,4031.21
2234,2025-09-10,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,3912.13
2235,2025-09-11,Sales,Utilities,Expense,Utilities - Sales - Sep 2025,330.4
2236,2025-09-11,Marketing,software subscriptions,Expense,Software Subscriptions - Marketing - Sep 2025,94.97
2237,2025-09-11,HR,Taxes,Expense,Taxes - HR - Sep 2025,3041.28
2238,2025-09-11,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,5626.36
2239,2025-09-11,Operations,Maintenance,Expense,Maintenance - Operations - Sep 2025,938.87
2240,2025-09-12,Sales,Other Income,Income,Other Income - Sales - Sep 2025,904.14
2241,2025-09-12,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Sep 2025,211.49
2242,2025-09-12,Sales,Other Income,Income,Other Income - Sales - Sep 2025,590.0
2243,2025-09-12,Admin,Taxes,Expense,Taxes - Admin - Sep 2025,3736.72
2244,2025-09-13,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,3571.78
2245,2025-09-13,Operations,Salaries,Expense,Salaries - Operations - Sep 2025,7408.42
2246,2025-09-15,Sales,Rent,Expense,Rent - Sales - Sep 2025,1200.0
2247,2025-09-15,Operations,Utilities,Expense,Utilities - Operations - Sep 2025,447.03
2248,2025-09-15,Operations,taxes,Expense,Taxes - Operations - Sep 2025,3716.77
2249,2025-09-15,Operations,Utilities,Expense,Utilities - Operations - Sep 2025,150.15
2250,2025-09-15,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,4095.66
2251,2025-09-16,Admin,Office Supplies,Expense,Office Supplies - Admin - Sep 2025,237.36
2252,2025-09-16,Admin,Maintenance,Expense,Maintenance - Admin - Sep 2025,613.6
2253,2025-09-17,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,1863.31
2254,2025-09-17,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Sep 2025,2819.76
2255,2025-09-17,Sales,Other Income,Income,Other Income - Sales - Sep 2025,300.5
2256,2025-09-17,Operations,Maintenance,Expense,Maintenance - Operations - Sep 2025,385.06
2257,2025-09-18,Sales,Service Revenue,Income,Service Revenue - Sales - Sep 2025,4379.18
2258,2025-09-18,HR,Travel,Expense,Travel - HR - Sep 2025,1970.03
2259,2025-09-18,Sales,Travel,Expense,Travel - Sales - Sep 2025,1754.75
2260,2025-09-18,Sales,Taxes,Expense,Taxes - Sales - Sep 2025,1096.47
2261,2025-09-18,IT,Utilities,Expense,Utilities - IT - Sep 2025,595.82
2262,2025-09-19,IT,Maintenance,Expense,Maintenance - IT - Sep 2025,487.74
2263,2025-09-19,SALES,Salaries,Expense,Salaries - Sales - Sep 2025,7848.76
2264,2025-09-20,Admin,Travel,Expense,Travel - Admin - Sep 2025,1541.34
2265,2025-09-20,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,3438.01
2266,2025-09-21,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Sep 2025,292.31
2267,2025-09-22,Operations,Service Revenue,Income,Service Revenue - Operations - Sep 2025,2479.29
2268,2025-09-22,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,4463.86
2269,2025-09-22,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Sep 2025,760.46
2270,2025-09-23,Marketing,travel,Expense,Travel - Marketing - Sep 2025,2286.45
2271,2025-09-23,HR,Professional Services,Expense,Professional Services - HR - Sep 2025,1427.53
2272,2025-09-23,Sales,Product Sales,Income,Product Sales - Sales - Sep 2025,7227.22
2273,2025-09-24,HR,Utilities,Expense,Utilities - HR - Sep 2025,398.72
2274,2025-09-24,Sales,Salaries,Expense,Salaries - Sales - Sep 2025,5576.51
2275,2025-09-24,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,5283.92
2276,2025-09-24,Operations,Other Income  ,Income,Other Income - Operations - Sep 2025,563.65
2277,2025-09-24,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Sep 2025,500.73
2278,2025-09-25,HR,Professional Services,Expense,Professional Services - HR - Sep 2025,1678.09
2279,2025-09-26,Sales,Service Revenue,Income,Service Revenue - Sales - Sep 2025,3735.0
2280,2025-09-26,Marketing,Salaries,Expense,Salaries - Marketing - Sep 2025,3477.09
2281,2025-09-26,HR,Salaries,Expense,Salaries - HR - Sep 2025,5820.44
2282,2025-09-26,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,1238.8
2283,2025-09-26,Admin,rent,Expense,Rent - Admin - Sep 2025,1200.0
2284,2025-09-26,Operations,Consulting Fees,Income,Consulting Fees - Operations - Sep 2025,1629.8
2285,2025-09-26,Marketing,Taxes,Expense,Taxes - Marketing - Sep 2025,3801.4
2286,2025-09-27,Operations,Other Income,Income,Other Income - Operations - Sep 2025,1211.11
2287,2025-09-27,Sales,Consulting Fees,Income,Consulting Fees - Sales - Sep 2025,1929.15
2288,2025-09-28,Operations,Maintenance,Expense,Maintenance - Operations - Sep 2025,419.21
2289,2025-09-29,Sales,Other Income,Income,Other Income - Sales - Sep 2025,564.46
2290,2025-09-29,Operations,Consulting Fees,Income,Consulting Fees - Operations - Sep 2025,5067.43
2291,2025-09-29,Admin,Office Supplies,Expense,Office Supplies - Admin - Sep 2025,279.97
2292,2025-09-30,Operations,Other Income,Income,Other Income - Operations - Sep 2025,691.02
2293,2025-09-30,Sales,Service Revenue,Income,Service Revenue - Sales - Sep 2025,4332.43
2294,2025-09-30,Operations,Professional Services,Expense,Professional Services - Operations - Sep 2025,2668.45
2295,2025-09-30,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Sep 2025,874.7
2296,2025-09-30,Operations,Rent,Expense,Rent - Operations - Sep 2025,1200.0
2297,2025-10-01,IT,Utilities,Expense,Utilities - IT - Oct 2025,469.31
2298,2025-10-01,Operations,Consulting Fees,Income,Consulting Fees - Operations - Oct 2025,5477.84
2299,2025-10-01,SALES,Service Revenue,Income,Service Revenue - Sales - Oct 2025,4360.09
2300,2025-10-01,Sales,Other Income,Income,Other Income - Sales - Oct 2025,1188.9
2301,2025-10-01,Admin,utilities,Expense,Utilities - Admin - Oct 2025,422.88
2302,2025-10-01,Sales,software subscriptions,Expense,Software Subscriptions - Sales - Oct 2025,35.56
2303,2025-10-01,Operations,Service Revenue,Income,Service Revenue - Operations - Oct 2025,3801.08
2304,2025-10-02,Sales,Consulting Fees,Income,Consulting Fees - Sales - Oct 2025,5432.12
2305,2025-10-02,Sales,Taxes,Expense,Taxes - Sales - Oct 2025,1531.43
2306,2025-10-02,Operations,Consulting Fees,Income,Consulting Fees - Operations - Oct 2025,4819.77
2307,2025-10-03,HR,Travel,Expense,Travel - HR - Oct 2025,588.53
2308,2025-10-03,Sales,Consulting Fees  ,Income,Consulting Fees - Sales - Oct 2025,2531.09
2309,2025-10-03,HR,Taxes,Expense,Taxes - HR - Oct 2025,4765.33
2310,2025-10-03,Marketing,Professional Services,Expense,Professional Services - Marketing - Oct 2025,2633.71
2311,2025-10-03,HR,Taxes,Expense,Taxes - HR - Oct 2025,4470.56
2312,2025-10-04,Operations,Maintenance,Expense,Maintenance - Operations - Oct 2025,581.4
2313,2025-10-04,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Oct 2025,905.74
2314,2025-10-05,Sales,Service Revenue,Income,Service Revenue - Sales - Oct 2025,596.59
2315,2025-10-06,Operations,Rent,Expense,Rent - Operations - Oct 2025,1200.0
2316,2025-10-06,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Oct 2025,635.01
2317,2025-10-06,Operations,Salaries,Expense,Salaries - Operations - Oct 2025,5678.81
2318,2025-10-06,Marketing,Salaries,Expense,Salaries - Marketing - Oct 2025,8843.76
2319,2025-10-06,Sales,Consulting Fees,Income,Consulting Fees - Sales - Oct 2025,3631.47
2320,2025-10-06,Operations,service revenue,Income,Service Revenue - Operations - Oct 2025,1347.72
